PB Role URI	PB RoleSet	PB Role	VerbNet Role URI for FRED	VN_Role	VN_Sense	VerbNet VerbSense URI for FRED
https://w3id.org/framester/pb/pbdata/know.01__0	know.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.mind_88010000	Agent	Mind_88010000	https://w3id.org/framester/vn/vn31/data/Mind_88010000
https://w3id.org/framester/pb/pbdata/know.01__0	know.01	ARG0	https://w3id.org/framester/vn/vn31/data/Experiencer.mind_88010000	Experiencer	Mind_88010000	https://w3id.org/framester/vn/vn31/data/Mind_88010000
https://w3id.org/framester/pb/pbdata/know.01__0	know.01	ARG0	https://w3id.org/framester/vn/vn31/data/Stimulus.mind_88010000	Stimulus	Mind_88010000	https://w3id.org/framester/vn/vn31/data/Mind_88010000
https://w3id.org/framester/pb/pbdata/know.01__1	know.01	ARG1	https://w3id.org/framester/vn/vn31/data/Agent.mind_88010000	Agent	Mind_88010000	https://w3id.org/framester/vn/vn31/data/Mind_88010000
https://w3id.org/framester/pb/pbdata/know.01__1	know.01	ARG1	https://w3id.org/framester/vn/vn31/data/Stimulus.mind_88010000	Stimulus	Mind_88010000	https://w3id.org/framester/vn/vn31/data/Mind_88010000
https://w3id.org/framester/pb/pbdata/label.01__0	label.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.label_25030000	Agent	Label_25030000	https://w3id.org/framester/vn/vn31/data/Label_25030000
https://w3id.org/framester/pb/pbdata/label.01__0	label.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.label_90900000	Agent	Label_90900000	https://w3id.org/framester/vn/vn31/data/Label_90900000
https://w3id.org/framester/pb/pbdata/label.01__1	label.01	ARG1	https://w3id.org/framester/vn/vn31/data/Destination.label_25030000	Destination	Label_25030000	https://w3id.org/framester/vn/vn31/data/Label_25030000
https://w3id.org/framester/pb/pbdata/label.01__1	label.01	ARG1	https://w3id.org/framester/vn/vn31/data/Destination.label_90900000	Destination	Label_90900000	https://w3id.org/framester/vn/vn31/data/Label_90900000
https://w3id.org/framester/pb/pbdata/label.01__2	label.01	ARG2	https://w3id.org/framester/vn/vn31/data/Theme.label_90900000	Theme	Label_90900000	https://w3id.org/framester/vn/vn31/data/Label_90900000
https://w3id.org/framester/pb/pbdata/lace.01__0	lace.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.lace_22040000	Agent	Lace_22040000	https://w3id.org/framester/vn/vn31/data/Lace_22040000
https://w3id.org/framester/pb/pbdata/lace.01__1	lace.01	ARG1	https://w3id.org/framester/vn/vn31/data/Patient.lace_22040000	Patient	Lace_22040000	https://w3id.org/framester/vn/vn31/data/Lace_22040000
https://w3id.org/framester/pb/pbdata/lag.01__1	lag.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.differ_23040000	Theme	Differ_23040000	https://w3id.org/framester/vn/vn31/data/Differ_23040000
https://w3id.org/framester/pb/pbdata/lambaste.01__0	lambaste.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.lambaste_33000000	Agent	Lambaste_33000000	https://w3id.org/framester/vn/vn31/data/Lambaste_33000000
https://w3id.org/framester/pb/pbdata/lambaste.01__1	lambaste.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.lambaste_33000000	Theme	Lambaste_33000000	https://w3id.org/framester/vn/vn31/data/Lambaste_33000000
https://w3id.org/framester/pb/pbdata/lament.01__0	lament.01	ARG0	https://w3id.org/framester/vn/vn31/data/Experiencer.lament_31020000	Experiencer	Lament_31020000	https://w3id.org/framester/vn/vn31/data/Lament_31020000
https://w3id.org/framester/pb/pbdata/lament.01__1	lament.01	ARG1	https://w3id.org/framester/vn/vn31/data/Stimulus.lament_31020000	Stimulus	Lament_31020000	https://w3id.org/framester/vn/vn31/data/Lament_31020000
https://w3id.org/framester/pb/pbdata/laminate.01__0	laminate.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.laminate_45040000	Agent	Laminate_45040000	https://w3id.org/framester/vn/vn31/data/Laminate_45040000
https://w3id.org/framester/pb/pbdata/laminate.01__1	laminate.01	ARG1	https://w3id.org/framester/vn/vn31/data/Patient.laminate_45040000	Patient	Laminate_45040000	https://w3id.org/framester/vn/vn31/data/Laminate_45040000
https://w3id.org/framester/pb/pbdata/lampoon.01__0	lampoon.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.lampoon_33000000	Agent	Lampoon_33000000	https://w3id.org/framester/vn/vn31/data/Lampoon_33000000
https://w3id.org/framester/pb/pbdata/lampoon.01__1	lampoon.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.lampoon_33000000	Theme	Lampoon_33000000	https://w3id.org/framester/vn/vn31/data/Lampoon_33000000
https://w3id.org/framester/pb/pbdata/lapse.01__1	lapse.01	ARG1	https://w3id.org/framester/vn/vn31/data/Patient.lapse_48020000	Patient	Lapse_48020000	https://w3id.org/framester/vn/vn31/data/Lapse_48020000
https://w3id.org/framester/pb/pbdata/lash.01__0	lash.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.lash_22040000	Agent	Lash_22040000	https://w3id.org/framester/vn/vn31/data/Lash_22040000
https://w3id.org/framester/pb/pbdata/lash.01__1	lash.01	ARG1	https://w3id.org/framester/vn/vn31/data/Patient.lash_22040000	Patient	Lash_22040000	https://w3id.org/framester/vn/vn31/data/Lash_22040000
https://w3id.org/framester/pb/pbdata/lash.01__2	lash.01	ARG2	https://w3id.org/framester/vn/vn31/data/Co-Patient.lash_22040000	Co-Patient	Lash_22040000	https://w3id.org/framester/vn/vn31/data/Lash_22040000
https://w3id.org/framester/pb/pbdata/last.01__0	last.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.last_54020000	Agent	Last_54020000	https://w3id.org/framester/vn/vn31/data/Last_54020000
https://w3id.org/framester/pb/pbdata/last.01__0	last.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.term_29030000	Agent	Term_29030000	https://w3id.org/framester/vn/vn31/data/Term_29030000
https://w3id.org/framester/pb/pbdata/last.01__0	last.01	ARG0	https://w3id.org/framester/vn/vn31/data/Theme.last_54020000	Theme	Last_54020000	https://w3id.org/framester/vn/vn31/data/Last_54020000
https://w3id.org/framester/pb/pbdata/last.01__0	last.01	ARG0	https://w3id.org/framester/vn/vn31/data/Theme.term_29030000	Theme	Term_29030000	https://w3id.org/framester/vn/vn31/data/Term_29030000
https://w3id.org/framester/pb/pbdata/last.01__1	last.01	ARG1	https://w3id.org/framester/vn/vn31/data/Agent.last_54020000	Agent	Last_54020000	https://w3id.org/framester/vn/vn31/data/Last_54020000
https://w3id.org/framester/pb/pbdata/last.01__1	last.01	ARG1	https://w3id.org/framester/vn/vn31/data/Agent.term_29030000	Agent	Term_29030000	https://w3id.org/framester/vn/vn31/data/Term_29030000
https://w3id.org/framester/pb/pbdata/last.01__1	last.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.last_54020000	Theme	Last_54020000	https://w3id.org/framester/vn/vn31/data/Last_54020000
https://w3id.org/framester/pb/pbdata/last.01__1	last.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.term_29030000	Theme	Term_29030000	https://w3id.org/framester/vn/vn31/data/Term_29030000
https://w3id.org/framester/pb/pbdata/last.01__2	last.01	ARG2	https://w3id.org/framester/vn/vn31/data/Result.last_54020000	Result	Last_54020000	https://w3id.org/framester/vn/vn31/data/Last_54020000
https://w3id.org/framester/pb/pbdata/last.01__2	last.01	ARG2	https://w3id.org/framester/vn/vn31/data/Result.term_29030000	Result	Term_29030000	https://w3id.org/framester/vn/vn31/data/Term_29030000
https://w3id.org/framester/pb/pbdata/last.01__2	last.01	ARG2	https://w3id.org/framester/vn/vn31/data/Value.last_54020000	Value	Last_54020000	https://w3id.org/framester/vn/vn31/data/Last_54020000
